GeneID,Symbol,Description,dirsign,BCC count,BCC proportion,SCC count,SCC proportion,Proportion_Test Rank,HG_Test Rank,StudentT Rank,Minimal Rank
343066,AADACL4,arylacetamide deacetylase like 4,UP,8.0,0.32,2.0,0.2,5755.0,5414.0,18982.0,5414.0
126767,AADACL3,arylacetamide deacetylase like 3,UP,25.0,1.0,6.0,0.6,486.0,743.0,16033.0,486.0
93190,CFAP107,cilia and flagella associated protein 107,UP,12.0,0.48,2.0,0.2,3732.0,2620.0,16617.0,2620.0
390999,PRAMEF12,PRAME family member 12,DOWN,1.0,0.04,2.0,0.2,3533.0,3295.0,13827.0,3295.0
65121,PRAMEF1,PRAME family member 1,DOWN,0.0,0.0,3.0,0.3,875.0,1369.0,10845.0,875.0
440560,PRAMEF11,PRAME family member 11,DOWN,0.0,0.0,0.0,0.0,8415.0,8520.0,,8415.0
343069,HNRNPCL1,heterogeneous nuclear ribonucleoprotein C like 1,UP,7.0,0.28,0.0,0.0,2299.0,1963.0,14217.0,1963.0
65122,PRAMEF2,PRAME family member 2,DOWN,0.0,0.0,1.0,0.1,2655.0,3895.0,14900.0,2655.0
400735,PRAMEF4,PRAME family member 4,DOWN,0.0,0.0,0.0,0.0,8415.0,8520.0,,8415.0
343071,PRAMEF10,PRAME family member 10,DOWN,0.0,0.0,1.0,0.1,2655.0,3895.0,14900.0,2655.0
441871,PRAMEF7,PRAME family member 7,UP,3.0,0.12,1.0,0.1,8201.0,7590.0,21667.0,7590.0
440561,PRAMEF6,PRAME family member 6,DOWN,0.0,0.0,1.0,0.1,2655.0,3895.0,14885.0,2655.0
101929983,PRAMEF27,PRAME family member 27,DOWN,0.0,0.0,1.0,0.1,2655.0,3895.0,14900.0,2655.0
649330,HNRNPCL3,heterogeneous nuclear ribonucleoprotein C like 3,UP,1.0,0.04,0.0,0.0,6520.0,7696.0,19787.0,6520.0
441873,PRAMEF25,PRAME family member 25,DOWN,0.0,0.0,1.0,0.1,2655.0,3895.0,14900.0,2655.0
649324,PRAMEF34P,"PRAME family member 34, pseudogene",DOWN,5.0,0.2,2.0,0.2,8415.0,7513.0,22961.0,7513.0
440563,HNRNPCL2,heterogeneous nuclear ribonucleoprotein C like 2,DOWN,0.0,0.0,0.0,0.0,8415.0,8520.0,,8415.0
645354,PRAMEF36P,"PRAME family member 36, pseudogene",DOWN,5.0,0.2,2.0,0.2,8415.0,7513.0,22320.0,7513.0
645359,PRAMEF26,PRAME family member 26,DOWN,0.0,0.0,1.0,0.1,2655.0,3895.0,14900.0,2655.0
101060301,HNRNPCL4,heterogeneous nuclear ribonucleoprotein C like 4,DOWN,0.0,0.0,0.0,0.0,8415.0,8520.0,,8415.0
343070,PRAMEF9,PRAME family member 9,DOWN,0.0,0.0,1.0,0.1,2655.0,3895.0,14900.0,2655.0
400736,PRAMEF13,PRAME family member 13,DOWN,0.0,0.0,1.0,0.1,2655.0,3895.0,14900.0,2655.0
391003,PRAMEF18,PRAME family member 18,DOWN,0.0,0.0,0.0,0.0,8415.0,8520.0,,8415.0
343068,PRAMEF5,PRAME family member 5,DOWN,0.0,0.0,1.0,0.1,2655.0,3895.0,14900.0,2655.0
391002,PRAMEF8,PRAME family member 8,UP,4.0,0.16,1.0,0.1,7453.0,6840.0,20824.0,6840.0
645382,PRAMEF33,PRAME family member 33,DOWN,0.0,0.0,1.0,0.1,2655.0,3895.0,14900.0,2655.0
653619,PRAMEF15,PRAME family member 15,DOWN,0.0,0.0,0.0,0.0,8415.0,8520.0,,8415.0
729528,PRAMEF14,PRAME family member 14,DOWN,0.0,0.0,1.0,0.1,2655.0,3895.0,14882.0,2655.0
645414,PRAMEF19,PRAME family member 19,DOWN,0.0,0.0,0.0,0.0,8415.0,8520.0,,8415.0
391004,PRAMEF17,PRAME family member 17,DOWN,0.0,0.0,0.0,0.0,8415.0,8520.0,,8415.0
645425,PRAMEF20,PRAME family member 20,DOWN,2.0,0.08,1.0,0.1,7952.0,7283.0,18417.0,7283.0
126755,LRRC38,leucine rich repeat containing 38,DOWN,16.0,0.64,7.0,0.7,7685.0,6779.0,21985.0,6779.0
10630,PDPN,podoplanin,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,5994.0,5994.0
7799,PRDM2,PR/SET domain 2,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,11708.0,8415.0
23254,KAZN,"kazrin, periplakin interacting protein",DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,5916.0,5916.0
105376762,KAZN-AS1,KAZN antisense RNA 1,DOWN,5.0,0.2,2.0,0.2,8415.0,7513.0,21908.0,7513.0
200197,TMEM51-AS1,TMEM51 antisense RNA 1,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,3151.0,3151.0
55092,TMEM51,transmembrane protein 51,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,14300.0,8415.0
727684,TMEM51-AS2,TMEM51 antisense RNA 2,UP,6.0,0.24,0.0,0.0,2514.0,2499.0,14861.0,2499.0
114827,FHAD1,forkhead associated phosphopeptide binding domain 1,UP,25.0,1.0,9.0,0.9,2891.0,4101.0,4413.0,2891.0
101927417,FHAD1-AS1,FHAD1 antisense RNA 1,UP,23.0,0.92,5.0,0.5,1077.0,995.0,6828.0,995.0
101927441,EFHD2-AS1,EFHD2 antisense RNA 1,UP,25.0,1.0,5.0,0.5,292.0,366.0,4113.0,292.0
79180,EFHD2,EF-hand domain family member D2,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,20828.0,8415.0
11330,CTRC,chymotrypsin C,UP,16.0,0.64,4.0,0.4,4233.0,3087.0,16105.0,3087.0
63036,CELA2A,chymotrypsin like elastase 2A,UP,5.0,0.2,0.0,0.0,3533.0,2930.0,15639.0,2930.0
51032,CELA2B,chymotrypsin like elastase 2B,UP,20.0,0.8,5.0,0.5,2382.0,2443.0,14237.0,2382.0
842,CASP9,caspase 9,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,9486.0,8415.0
23341,DNAJC16,DnaJ heat shock protein family (Hsp40) member C16,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,11791.0,8415.0
107397391,SCARNA21B,small Cajal body-specific RNA 21B,UP,1.0,0.04,0.0,0.0,6520.0,7696.0,19787.0,6520.0
79814,AGMAT,agmatinase,UP,25.0,1.0,9.0,0.9,2891.0,4101.0,8913.0,2891.0
84301,DDI2,DNA damage inducible 1 homolog 2,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,8386.0,8386.0
6248,RSC1A1,regulator of solute carriers 1,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,14314.0,8415.0
23207,PLEKHM2,pleckstrin homology and RUN domain containing M2,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,20814.0,8415.0
284723,SLC25A34,solute carrier family 25 member 34,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,12027.0,8415.0
110806303,SLC25A34-AS1,SLC25A34 and TMEM82 antisense RNA 1,UP,12.0,0.48,3.0,0.3,4964.0,3861.0,18871.0,3861.0
388595,TMEM82,transmembrane protein 82,UP,1.0,0.04,0.0,0.0,6520.0,7696.0,19787.0,6520.0
54751,FBLIM1,filamin binding LIM protein 1,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,10444.0,8415.0
440567,UQCRHL,ubiquinol-cytochrome c reductase hinge protein like,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,14587.0,8415.0
729614,SPEN-AS1,SPEN antisense RNA 1,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,7611.0,7611.0
23013,SPEN,spen family transcriptional repressor,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,3093.0,3093.0
7709,ZBTB17,zinc finger and BTB domain containing 17,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,4377.0,4377.0
149563,SRARP,steroid receptor associated and regulated protein,DOWN,1.0,0.04,3.0,0.3,1885.0,1934.0,12531.0,1885.0
27129,HSPB7,heat shock protein family B (small) member 7,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,8796.0,8415.0
1187,CLCNKA,chloride voltage-gated channel Ka,UP,11.0,0.44,2.0,0.2,4180.0,3039.0,15674.0,3039.0
1188,CLCNKB,chloride voltage-gated channel Kb,UP,13.0,0.52,3.0,0.3,4424.0,3427.0,13207.0,3427.0
348487,FAM131C,family with sequence similarity 131 member C,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,16393.0,8415.0
1969,EPHA2,EPH receptor A2,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,7032.0,7032.0
101927479,EPHA2-AS1,EPHA2 antisense RNA 1,DOWN,22.0,0.88,10.0,1.0,4683.0,5128.0,9319.0,4683.0
128272,ARHGEF19,Rho guanine nucleotide exchange factor 19,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,96.0,96.0
101927546,ANO7L1,anoctamin 7 like 1 (pseudogene),DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,11509.0,8415.0
79363,CPLANE2,ciliogenesis and planar polarity effector complex subunit 2,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,13013.0,8415.0
54455,FBXO42,F-box protein 42,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,7039.0,7039.0
26099,SZRD1,SUZ RNA binding domain containing 1,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,7418.0,7418.0
374955,SPATA21,spermatogenesis associated 21,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,5198.0,5198.0
55707,NECAP2,NECAP endocytosis associated 2,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,10980.0,8415.0
114819,CROCCP3,CROCC pseudogene 3,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,9081.0,8415.0
26871,RNU1-1,"RNA, U1 small nuclear 1",DOWN,20.0,0.8,8.0,0.8,8415.0,7673.0,22184.0,7673.0
107985757,TRN-GTT5-1,tRNA-Asn (anticodon GTT) 5-1,DOWN,0.0,0.0,0.0,0.0,8415.0,8520.0,,8415.0
107985758,TRE-TTC4-1,tRNA-Glu (anticodon TTC) 4-1,DOWN,0.0,0.0,0.0,0.0,8415.0,8520.0,,8415.0
7195,TRG-CCC1-1,tRNA-Gly (anticodon CCC) 1-1,DOWN,0.0,0.0,0.0,0.0,8415.0,8520.0,,8415.0
55672,NBPF1,NBPF member 1,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,957.0,957.0
84809,CROCCP2,CROCC pseudogene 2,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,6266.0,6266.0
11209,MST1P2,macrophage stimulating 1 pseudogene 2,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,1096.0,1096.0
26869,RNU1-3,"RNA, U1 small nuclear 3",UP,20.0,0.8,6.0,0.6,4374.0,3396.0,21675.0,3396.0
107985759,TRG-CCC4-1,tRNA-Gly (CCC) 4-1,DOWN,0.0,0.0,0.0,0.0,8415.0,8520.0,,8415.0
284729,ESPNP,espin pseudogene,UP,14.0,0.56,0.0,0.0,758.0,536.0,9948.0,536.0
100189045,TRG-CCC5-1,tRNA-Gly (CCC) 5-1,DOWN,0.0,0.0,0.0,0.0,8415.0,8520.0,,8415.0
6060,RNU1-4,"RNA, U1 small nuclear 4",UP,12.0,0.48,4.0,0.4,7565.0,5870.0,20802.0,5870.0
11223,MST1L,macrophage stimulating 1 like (pseudogene),DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,1344.0,1344.0
100500876,MIR3675,microRNA 3675,DOWN,0.0,0.0,0.0,0.0,8415.0,8520.0,,8415.0
100189298,TRG-CCC1-2,tRNA-Gly (anticodon CCC) 1-2,DOWN,0.0,0.0,0.0,0.0,8415.0,8520.0,,8415.0
7193,TRE-TTC3-1,tRNA-Glu (anticodon TTC) 3-1,DOWN,0.0,0.0,0.0,0.0,8415.0,8520.0,,8415.0
100189183,TRN-GTT13-1,tRNA-Asn (GTT) 13-1,DOWN,0.0,0.0,0.0,0.0,8415.0,8520.0,,8415.0
791226,TRN-GTT4-1,tRNA-Asn (anticodon GTT) 4-1,DOWN,0.0,0.0,0.0,0.0,8415.0,8520.0,,8415.0
26870,RNU1-2,"RNA, U1 small nuclear 2",UP,11.0,0.44,3.0,0.3,5680.0,5329.0,17890.0,5329.0
9696,CROCC,"ciliary rootlet coiled-coil, rootletin",DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,7252.0,7252.0
4237,MFAP2,microfibril associated protein 2,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,3345.0,3345.0
23400,ATP13A2,ATPase cation transporting 13A2,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,12799.0,8415.0
6390,SDHB,succinate dehydrogenase complex iron sulfur subunit B,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,19060.0,8415.0
11240,PADI2,peptidyl arginine deiminase 2,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,15970.0,8415.0
29943,PADI1,peptidyl arginine deiminase 1,DOWN,24.0,0.96,10.0,1.0,6236.0,7696.0,10188.0,6236.0
51702,PADI3,peptidyl arginine deiminase 3,UP,25.0,1.0,9.0,0.9,2891.0,4101.0,5655.0,2891.0
100616188,MIR3972,microRNA 3972,UP,3.0,0.12,0.0,0.0,4480.0,5128.0,17148.0,4480.0
23569,PADI4,peptidyl arginine deiminase 4,UP,18.0,0.72,6.0,0.6,6048.0,5374.0,21488.0,5374.0
353238,PADI6,peptidyl arginine deiminase 6,UP,9.0,0.36,2.0,0.2,5213.0,4736.0,17668.0,4736.0
55920,RCC2,regulator of chromosome condensation 2,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,1897.0,1897.0
55160,ARHGEF10L,Rho guanine nucleotide exchange factor 10 like,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,18820.0,8415.0
81569,ACTL8,actin like 8,DOWN,3.0,0.12,4.0,0.4,2299.0,2337.0,12562.0,2299.0
84966,IGSF21,immunoglobin superfamily member 21,DOWN,22.0,0.88,9.0,0.9,8164.0,7553.0,23096.0,7553.0
105376814,IGSF21-AS1,IGSF21 antisense RNA 1,DOWN,0.0,0.0,0.0,0.0,8415.0,8520.0,,8415.0
127707,KLHDC7A,kelch domain containing 7A,DOWN,11.0,0.44,7.0,0.7,3963.0,2897.0,15610.0,2897.0
5081,PAX7,paired box 7,UP,13.0,0.52,3.0,0.3,4424.0,3427.0,20514.0,3427.0
80834,TAS1R2,taste 1 receptor member 2,DOWN,2.0,0.08,1.0,0.1,7952.0,7283.0,22255.0,7283.0
8659,ALDH4A1,aldehyde dehydrogenase 4 family member A1,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,12827.0,8415.0
100616120,MIR4695,microRNA 4695,DOWN,0.0,0.0,0.0,0.0,8415.0,8520.0,,8415.0
100302276,MIR1290,microRNA 1290,DOWN,0.0,0.0,0.0,0.0,8415.0,8520.0,,8415.0
126917,IFFO2,intermediate filament family orphan 2,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,20984.0,8415.0
23352,UBR4,ubiquitin protein ligase E3 component n-recognin 4,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,6738.0,6738.0
101927895,EMC1-AS1,EMC1 antisense RNA 1,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,14583.0,8415.0
23065,EMC1,ER membrane protein complex subunit 1,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,15120.0,8415.0
51154,MRTO4,"MRT4 homolog, ribosome maturation factor",DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,21010.0,8415.0
246181,AKR7L,aldo-keto reductase family 7 like (gene/pseudogene),UP,25.0,1.0,9.0,0.9,2891.0,4101.0,9320.0,2891.0
22977,AKR7A3,aldo-keto reductase family 7 member A3,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,13040.0,8415.0
8574,AKR7A2,aldo-keto reductase family 7 member A2,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,8804.0,8415.0
54896,SLC66A1,solute carrier family 66 member 1,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,15124.0,8415.0
832,CAPZB,capping actin protein of muscle Z-line subunit beta,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,19595.0,8415.0
105378614,MICOS10-DT,MICOS10 divergent transcript,DOWN,0.0,0.0,0.0,0.0,8415.0,8520.0,,8415.0
440574,MICOS10,mitochondrial contact site and cristae organizing system subunit 10,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,14079.0,8415.0
100532736,MICOS10-NBL1,MICOS10-NBL1 readthrough,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,18260.0,8415.0
644068,RPS14P3,ribosomal protein S14 pseudogene 3,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,7603.0,7603.0
4681,NBL1,"NBL1, DAN family BMP antagonist",DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,18033.0,8415.0
3362,HTR6,5-hydroxytryptamine receptor 6,DOWN,6.0,0.24,6.0,0.6,2170.0,1773.0,12798.0,1773.0
255104,TMCO4,transmembrane and coiled-coil domains 4,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,21787.0,8415.0
54546,RNF186,ring finger protein 186,DOWN,0.0,0.0,0.0,0.0,8415.0,8520.0,,8415.0
23252,OTUD3,OTU deubiquitinase 3,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,1736.0,1736.0
30814,PLA2G2E,phospholipase A2 group IIE,DOWN,0.0,0.0,0.0,0.0,8415.0,8520.0,,8415.0
5320,PLA2G2A,phospholipase A2 group IIA,UP,21.0,0.84,4.0,0.4,1202.0,1071.0,13551.0,1071.0
5322,PLA2G5,phospholipase A2 group V,UP,20.0,0.8,4.0,0.4,1448.0,1529.0,12617.0,1448.0
26279,PLA2G2D,phospholipase A2 group IID,UP,21.0,0.84,3.0,0.3,701.0,651.0,9130.0,651.0
64600,PLA2G2F,phospholipase A2 group IIF,DOWN,24.0,0.96,10.0,1.0,6236.0,7696.0,22143.0,6236.0
391013,PLA2G2C,phospholipase A2 group IIC,DOWN,0.0,0.0,0.0,0.0,8415.0,8520.0,,8415.0
127733,UBXN10,UBX domain protein 10,UP,25.0,1.0,9.0,0.9,2891.0,4101.0,11354.0,2891.0
101928017,UBXN10-AS1,replaced by ID 391013,UP,4.0,0.16,1.0,0.1,7453.0,6840.0,22049.0,6840.0
127731,VWA5B1,von Willebrand factor A domain containing 5B1,UP,12.0,0.48,2.0,0.2,3732.0,2620.0,14436.0,2620.0
55450,CAMK2N1,calcium/calmodulin dependent protein kinase II inhibitor 1,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,13980.0,8415.0
79594,MUL1,mitochondrial E3 ubiquitin protein ligase 1,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,16458.0,8415.0
163933,FAM43B,family with sequence similarity 43 member B,UP,25.0,1.0,7.0,0.7,890.0,1230.0,10204.0,890.0
978,CDA,cytidine deaminase,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,10363.0,8415.0
65018,PINK1,PTEN induced kinase 1,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,18246.0,8415.0
102464833,MIR6084,microRNA 6084,DOWN,2.0,0.08,3.0,0.3,2628.0,2733.0,14569.0,2628.0
100861548,PINK1-AS,PINK1 antisense RNA,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,13599.0,8415.0
1650,DDOST,dolichyl-diphosphooligosaccharide--protein glycosyltransferase non-catalytic subunit,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,19649.0,8415.0
57576,KIF17,kinesin family member 17,UP,25.0,1.0,9.0,0.9,2891.0,4101.0,22857.0,2891.0
400745,SH2D5,SH2 domain containing 5,DOWN,24.0,0.96,10.0,1.0,6236.0,7696.0,5073.0,5073.0
50809,HP1BP3,heterochromatin protein 1 binding protein 3,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,5002.0,5002.0
8672,EIF4G3,eukaryotic translation initiation factor 4 gamma 3,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,5731.0,5731.0
100302155,MIR1256,microRNA 1256,DOWN,0.0,0.0,0.0,0.0,8415.0,8520.0,,8415.0
1889,ECE1,endothelin converting enzyme 1,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,928.0,928.0
100506801,ECE1-AS1,ECE1 antisense RNA 1,UP,24.0,0.96,3.0,0.3,198.0,184.0,4836.0,184.0
84224,NBPF3,NBPF member 3,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,1107.0,1107.0
249,ALPL,"alkaline phosphatase, biomineralization associated",DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,22337.0,8415.0
5909,RAP1GAP,RAP1 GTPase activating protein,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,21374.0,8415.0
84196,USP48,ubiquitin specific peptidase 48,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,2914.0,2914.0
401944,LDLRAD2,low density lipoprotein receptor class A domain containing 2,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,7772.0,7772.0
3339,HSPG2,heparan sulfate proteoglycan 2,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,9219.0,8415.0
23436,CELA3B,chymotrypsin like elastase 3B,DOWN,1.0,0.04,1.0,0.1,5896.0,5972.0,19478.0,5896.0
10136,CELA3A,chymotrypsin like elastase 3A,DOWN,0.0,0.0,0.0,0.0,8415.0,8520.0,,8415.0
112268223,CDC42-AS1,CDC42 antisense RNA 1,UP,24.0,0.96,8.0,0.8,3793.0,3177.0,17315.0,3177.0
998,CDC42,cell division cycle 42,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,14333.0,8415.0
54361,WNT4,Wnt family member 4,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,15858.0,8415.0
100616433,MIR4418,microRNA 4418,DOWN,0.0,0.0,0.0,0.0,8415.0,8520.0,,8415.0
9923,ZBTB40,zinc finger and BTB domain containing 40,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,2543.0,2543.0
2046,EPHA8,EPH receptor A8,DOWN,10.0,0.4,8.0,0.8,1982.0,1544.0,10243.0,1544.0
102466615,MIR6127,microRNA 6127,DOWN,0.0,0.0,0.0,0.0,8415.0,8520.0,,8415.0
712,C1QA,complement C1q A chain,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,17794.0,8415.0
714,C1QC,complement C1q C chain,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,22732.0,8415.0
713,C1QB,complement C1q B chain,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,21683.0,8415.0
2048,EPHB2,EPH receptor B2,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,13518.0,8415.0
100616391,MIR4684,microRNA 4684,DOWN,0.0,0.0,0.0,0.0,8415.0,8520.0,,8415.0
100422914,MIR4253,microRNA 4253,UP,8.0,0.32,2.0,0.2,5755.0,5414.0,18754.0,5414.0
646262,LACTBL1,lactamase beta like 1,DOWN,0.0,0.0,1.0,0.1,2655.0,3895.0,14885.0,2655.0
729059,TEX46,testis expressed 46,DOWN,9.0,0.36,4.0,0.4,7884.0,6914.0,18717.0,6914.0
23028,KDM1A,lysine demethylase 1A,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,2605.0,2605.0
100422866,MIR3115,microRNA 3115,DOWN,0.0,0.0,0.0,0.0,8415.0,8520.0,,8415.0
7798,LUZP1,leucine zipper protein 1,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,12966.0,8415.0
3352,HTR1D,5-hydroxytryptamine receptor 1D,UP,21.0,0.84,5.0,0.5,2038.0,1740.0,13851.0,1740.0
10236,HNRNPR,heterogeneous nuclear ribonucleoprotein R,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,3235.0,3235.0
80818,ZNF436,zinc finger protein 436,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,11060.0,8415.0
148898,ZNF436-AS1,ZNF436 antisense RNA 1,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,4189.0,4189.0
6920,TCEA3,transcription elongation factor A3,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,12255.0,8415.0
55616,ASAP3,"ArfGAP with SH3 domain, ankyrin repeat and PH domain 3",DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,4292.0,4292.0
1870,E2F2,E2F transcription factor 2,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,22761.0,8415.0
3399,ID3,inhibitor of DNA binding 3,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,22740.0,8415.0
259283,MDS2,myelodysplastic syndrome 2 translocation associated,DOWN,5.0,0.2,4.0,0.4,4405.0,3377.0,17678.0,3377.0
6135,RPL11,ribosomal protein L11,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,4926.0,4926.0
6924,ELOA,elongin A,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,20374.0,8415.0
100506963,ELOA-AS1,ELOA antisense RNA 1,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,9530.0,8415.0
57095,PITHD1,PITH domain containing 1,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,7705.0,7705.0
11313,LYPLA2,lysophospholipase 2,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,12191.0,8415.0
2582,GALE,UDP-galactose-4-epimerase,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,6825.0,6825.0
3155,HMGCL,3-hydroxy-3-methylglutaryl-CoA lyase,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,12186.0,8415.0
2517,FUCA1,alpha-L-fucosidase 1,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,6190.0,6190.0
1269,CNR2,cannabinoid receptor 2,UP,20.0,0.8,6.0,0.6,4374.0,3396.0,19022.0,3396.0
100616492,MIR378F,microRNA 378f,DOWN,0.0,0.0,0.0,0.0,8415.0,8520.0,,8415.0
55629,PNRC2,proline rich nuclear receptor coactivator 2,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,11950.0,8415.0
10772,SRSF10,serine and arginine rich splicing factor 10,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,5911.0,5911.0
127294,MYOM3,myomesin 3,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,11689.0,8415.0
107985737,MYOM3-AS1,MYOM3 antisense RNA 1,DOWN,3.0,0.12,3.0,0.3,4314.0,3507.0,16778.0,3507.0
58985,IL22RA1,interleukin 22 receptor subunit alpha 1,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,18496.0,8415.0
163702,IFNLR1,interferon lambda receptor 1,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,7691.0,7691.0
105376871,GRHL3-AS1,GRHL3 antisense RNA 1,UP,25.0,1.0,9.0,0.9,2891.0,4101.0,7601.0,2891.0
57822,GRHL3,grainyhead like transcription factor 3,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,21643.0,8415.0
90529,STPG1,sperm tail PG-rich repeat containing 1,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,22442.0,8415.0
57185,NIPAL3,NIPA like domain containing 3,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,20988.0,8415.0
100750325,RCAN3AS,RCAN3 antisense RNA,DOWN,15.0,0.6,6.0,0.6,8415.0,7495.0,22231.0,7495.0
11123,RCAN3,RCAN family member 3,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,7988.0,7988.0
100506985,NCMAP-DT,NCMAP divergent transcript,DOWN,25.0,1.0,10.0,1.0,8415.0,8520.0,6635.0,6635.0
